address	name	module	calling_convention	return_type	parameter_count	parameter_types	evidence
004e2e08	CTavernGameSpotTheAdditionDef::Copy	CTavernGameSpotTheAdditionDef	__thiscall	void	2	CTavernGameSpotTheAdditionDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernGameSpotTheAdditionDef::Copy(class CDefClassBase const *)
004e2eca	CExplosionDef::Copy	CExplosionDef	__thiscall	void	2	CExplosionDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CExplosionDef::Copy(class CDefClassBase const *)
004e3168	CKrakenDef::Copy	CKrakenDef	__thiscall	void	2	CKrakenDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CKrakenDef::Copy(class CDefClassBase const *)
004e377f	CHeroMorphDef::GetSizeofClass	CHeroMorphDef	__thiscall	ulong	1	CHeroMorphDef *	VC7.1 undname: public: virtual unsigned long __thiscall CHeroMorphDef::GetSizeofClass(void)
004e3828	CClockDef::GetSizeofClass	CClockDef	__thiscall	ulong	1	CClockDef *	VC7.1 undname: public: virtual unsigned long __thiscall CClockDef::GetSizeofClass(void)
004e383e	CMazeBattleDef::GetSizeofClass	CMazeBattleDef	__thiscall	ulong	1	CMazeBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CMazeBattleDef::GetSizeofClass(void)
004e38e0	CThunderBattleDef::GetSizeofClass	CThunderBattleDef	__thiscall	ulong	1	CThunderBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CThunderBattleDef::GetSizeofClass(void)
004e394b	CWhisperBattleDef::GetSizeofClass	CWhisperBattleDef	__thiscall	ulong	1	CWhisperBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CWhisperBattleDef::GetSizeofClass(void)
004e399e	CWaspQueenBattleDef::GetSizeofClass	CWaspQueenBattleDef	__thiscall	ulong	1	CWaspQueenBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CWaspQueenBattleDef::GetSizeofClass(void)
004e39a2	CWaspQueenBattleDef::Transfer	CWaspQueenBattleDef	__thiscall	void	2	CWaspQueenBattleDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CWaspQueenBattleDef::Transfer(class CPersistContext &)
004e39e0	CJackOfBladesBattleDef::GetSizeofClass	CJackOfBladesBattleDef	__thiscall	ulong	1	CJackOfBladesBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CJackOfBladesBattleDef::GetSizeofClass(void)
004e3adc	CScorpionKingBattleDef::GetSizeofClass	CScorpionKingBattleDef	__thiscall	ulong	1	CScorpionKingBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CScorpionKingBattleDef::GetSizeofClass(void)
004e3b7e	CTrollBattleDef::GetSizeofClass	CTrollBattleDef	__thiscall	ulong	1	CTrollBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTrollBattleDef::GetSizeofClass(void)
004e3c20	CBalverineBattleDef::GetSizeofClass	CBalverineBattleDef	__thiscall	ulong	1	CBalverineBattleDef *	VC7.1 undname: public: virtual unsigned long __thiscall CBalverineBattleDef::GetSizeofClass(void)
004e3e48	CTrapDef::GetSizeofClass	CTrapDef	__thiscall	ulong	1	CTrapDef *	VC7.1 undname: public: virtual unsigned long __thiscall CTrapDef::GetSizeofClass(void)
004e3e69	CReplaceableMeshDef::GetSizeofClass	CReplaceableMeshDef	__thiscall	ulong	1	CReplaceableMeshDef *	VC7.1 undname: public: virtual unsigned long __thiscall CReplaceableMeshDef::GetSizeofClass(void)
004e3f3b	CIdleSchedulerDef::GetSizeofClass	CIdleSchedulerDef	__thiscall	ulong	1	CIdleSchedulerDef *	VC7.1 undname: public: virtual unsigned long __thiscall CIdleSchedulerDef::GetSizeofClass(void)
004e3f77	CAreaOfEffectAttackDef::GetSizeofClass	CAreaOfEffectAttackDef	__thiscall	ulong	1	CAreaOfEffectAttackDef *	VC7.1 undname: public: virtual unsigned long __thiscall CAreaOfEffectAttackDef::GetSizeofClass(void)
004e3fd0	CSoundAtmospheresDef::Copy	CSoundAtmospheresDef	__thiscall	void	2	CSoundAtmospheresDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CSoundAtmospheresDef::Copy(class CDefClassBase const *)
004e4294	CQuestCardDef::Copy	CQuestCardDef	__thiscall	void	2	CQuestCardDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CQuestCardDef::Copy(class CDefClassBase const *)
004e444b	CClockDef::Copy	CClockDef	__thiscall	void	2	CClockDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CClockDef::Copy(class CDefClassBase const *)
004e457e	CMazeBattleDef::Copy	CMazeBattleDef	__thiscall	void	2	CMazeBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CMazeBattleDef::Copy(class CDefClassBase const *)
004e45f2	CThunderBattleDef::Copy	CThunderBattleDef	__thiscall	void	2	CThunderBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CThunderBattleDef::Copy(class CDefClassBase const *)
004e4648	CWhisperBattleDef::Copy	CWhisperBattleDef	__thiscall	void	2	CWhisperBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CWhisperBattleDef::Copy(class CDefClassBase const *)
004e468b	CWaspQueenBattleDef::Copy	CWaspQueenBattleDef	__thiscall	void	2	CWaspQueenBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CWaspQueenBattleDef::Copy(class CDefClassBase const *)
004e46c8	CJackOfBladesBattleDef::Copy	CJackOfBladesBattleDef	__thiscall	void	2	CJackOfBladesBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CJackOfBladesBattleDef::Copy(class CDefClassBase const *)
004e476f	CScorpionKingBattleDef::Copy	CScorpionKingBattleDef	__thiscall	void	2	CScorpionKingBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CScorpionKingBattleDef::Copy(class CDefClassBase const *)
004e47e3	CTrollBattleDef::Copy	CTrollBattleDef	__thiscall	void	2	CTrollBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTrollBattleDef::Copy(class CDefClassBase const *)
004e4857	CBalverineBattleDef::Copy	CBalverineBattleDef	__thiscall	void	2	CBalverineBattleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CBalverineBattleDef::Copy(class CDefClassBase const *)
004e4939	CWeaponDef::Copy	CWeaponDef	__thiscall	void	2	CWeaponDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CWeaponDef::Copy(class CDefClassBase const *)
004e4d83	CExperienceDef::Copy	CExperienceDef	__thiscall	void	2	CExperienceDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CExperienceDef::Copy(class CDefClassBase const *)
004e54ad	CHeroSuitDef::Copy	CHeroSuitDef	__thiscall	void	2	CHeroSuitDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroSuitDef::Copy(class CDefClassBase const *)
004e55f1	CHeroSuitDef::Transfer	CHeroSuitDef	__thiscall	void	2	CHeroSuitDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CHeroSuitDef::Transfer(class CPersistContext &)
004e5834	CFlammableDef::Copy	CFlammableDef	__thiscall	void	2	CFlammableDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CFlammableDef::Copy(class CDefClassBase const *)
004e5c84	CTrapDef::Copy	CTrapDef	__thiscall	void	2	CTrapDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTrapDef::Copy(class CDefClassBase const *)
004e5f51	CReplaceableMeshDef::Copy	CReplaceableMeshDef	__thiscall	void	2	CReplaceableMeshDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CReplaceableMeshDef::Copy(class CDefClassBase const *)
004e60ee	CIdleSchedulerDef::Copy	CIdleSchedulerDef	__thiscall	void	2	CIdleSchedulerDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CIdleSchedulerDef::Copy(class CDefClassBase const *)
004e6248	CIdleSchedulerDef::Transfer	CIdleSchedulerDef	__thiscall	void	2	CIdleSchedulerDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CIdleSchedulerDef::Transfer(class CPersistContext &)
004e64ee	CRumbleDef::Copy	CRumbleDef	__thiscall	void	2	CRumbleDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CRumbleDef::Copy(class CDefClassBase const *)
004e6cc1	CAreaOfEffectAttackDef::Copy	CAreaOfEffectAttackDef	__thiscall	void	2	CAreaOfEffectAttackDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CAreaOfEffectAttackDef::Copy(class CDefClassBase const *)
004e6f06	CHeroMorphDef::Copy	CHeroMorphDef	__thiscall	void	2	CHeroMorphDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroMorphDef::Copy(class CDefClassBase const *)
004e7e36	CSkeletalMorphDef::Transfer	CSkeletalMorphDef	__thiscall	void	2	CSkeletalMorphDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CSkeletalMorphDef::Transfer(class CPersistContext &)
004e8987	CContainerRewardHeroDef::Transfer	CContainerRewardHeroDef	__thiscall	void	2	CContainerRewardHeroDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CContainerRewardHeroDef::Transfer(class CPersistContext &)
004e980e	CShopDef::Copy	CShopDef	__thiscall	void	2	CShopDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CShopDef::Copy(class CDefClassBase const *)
004e9caa	CParticleAttacherDef::Transfer	CParticleAttacherDef	__thiscall	void	2	CParticleAttacherDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CParticleAttacherDef::Transfer(class CPersistContext &)
004ea20a	CAnimatingObjectDef::GetSizeofClass	CAnimatingObjectDef	__thiscall	ulong	1	CAnimatingObjectDef *	VC7.1 undname: public: virtual unsigned long __thiscall CAnimatingObjectDef::GetSizeofClass(void)
004ea20e	CReplaceableMeshDef::Transfer	CReplaceableMeshDef	__thiscall	void	2	CReplaceableMeshDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CReplaceableMeshDef::Transfer(class CPersistContext &)
004eac55	CPrizeScoreDef::GetSizeofClass	CPrizeScoreDef	__thiscall	ulong	1	CPrizeScoreDef *	VC7.1 undname: public: virtual unsigned long __thiscall CPrizeScoreDef::GetSizeofClass(void)
004eac9c	CPrizeScoreDef::Copy	CPrizeScoreDef	__thiscall	void	2	CPrizeScoreDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CPrizeScoreDef::Copy(class CDefClassBase const *)
004ead02	CTavernGameShoveHaPennyDef::Copy	CTavernGameShoveHaPennyDef	__thiscall	void	2	CTavernGameShoveHaPennyDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernGameShoveHaPennyDef::Copy(class CDefClassBase const *)
004eafa3	CShoveHaPennyRegionDef::GetSizeofClass	CShoveHaPennyRegionDef	__thiscall	ulong	1	CShoveHaPennyRegionDef *	VC7.1 undname: public: virtual unsigned long __thiscall CShoveHaPennyRegionDef::GetSizeofClass(void)
004eafc9	CShoveHaPennyRegionDef::Copy	CShoveHaPennyRegionDef	__thiscall	void	2	CShoveHaPennyRegionDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CShoveHaPennyRegionDef::Copy(class CDefClassBase const *)
004eb6c8	CMultiStaticMeshDef::Copy	CMultiStaticMeshDef	__thiscall	void	2	CMultiStaticMeshDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CMultiStaticMeshDef::Copy(class CDefClassBase const *)
004eb89d	CMultiStaticMeshEntryDef::GetSizeofClass	CMultiStaticMeshEntryDef	__thiscall	ulong	1	CMultiStaticMeshEntryDef *	VC7.1 undname: public: virtual unsigned long __thiscall CMultiStaticMeshEntryDef::GetSizeofClass(void)
004eba68	CHeroExperienceDef::GetSizeofClass	CHeroExperienceDef	__thiscall	ulong	1	CHeroExperienceDef *	VC7.1 undname: public: virtual unsigned long __thiscall CHeroExperienceDef::GetSizeofClass(void)
004ebbec	CObjectAugmentationsDef::GetSizeofClass	CObjectAugmentationsDef	__thiscall	ulong	1	CObjectAugmentationsDef *	VC7.1 undname: public: virtual unsigned long __thiscall CObjectAugmentationsDef::GetSizeofClass(void)
004ebbf2	CAnimatingObjectDef::Copy	CAnimatingObjectDef	__thiscall	void	2	CAnimatingObjectDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CAnimatingObjectDef::Copy(class CDefClassBase const *)
004ebc11	CTavernGameCardBaseDef::Copy	CTavernGameCardBaseDef	__thiscall	void	2	CTavernGameCardBaseDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CTavernGameCardBaseDef::Copy(class CDefClassBase const *)
004ebe16	CCardPositionsDef::GetSizeofClass	CCardPositionsDef	__thiscall	ulong	1	CCardPositionsDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCardPositionsDef::GetSizeofClass(void)
004ebebc	CCardPositionsDef::Copy	CCardPositionsDef	__thiscall	void	2	CCardPositionsDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCardPositionsDef::Copy(class CDefClassBase const *)
004ebf22	CCardPositionsDef::Transfer	CCardPositionsDef	__thiscall	void	2	CCardPositionsDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CCardPositionsDef::Transfer(class CPersistContext &)
004ec0af	CCardDef::GetSizeofClass	CCardDef	__thiscall	ulong	1	CCardDef *	VC7.1 undname: public: virtual unsigned long __thiscall CCardDef::GetSizeofClass(void)
004ec0f0	CCardDef::Copy	CCardDef	__thiscall	void	2	CCardDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CCardDef::Copy(class CDefClassBase const *)
004ec153	CSoundAtmospheresDef::Transfer	CSoundAtmospheresDef	__thiscall	void	2	CSoundAtmospheresDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CSoundAtmospheresDef::Transfer(class CPersistContext &)
004ec16f	CObjectAugmentationsDef::Copy	CObjectAugmentationsDef	__thiscall	void	2	CObjectAugmentationsDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CObjectAugmentationsDef::Copy(class CDefClassBase const *)
004ed459	CAnimatingObjectDef::Transfer	CAnimatingObjectDef	__thiscall	void	2	CAnimatingObjectDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CAnimatingObjectDef::Transfer(class CPersistContext &)
004ede1b	CMultiStaticMeshDef::Transfer	CMultiStaticMeshDef	__thiscall	void	2	CMultiStaticMeshDef *,CPersistContext &	VC7.1 undname: public: virtual void __thiscall CMultiStaticMeshDef::Transfer(class CPersistContext &)
004f9145	CHeroExperienceDef::Copy	CHeroExperienceDef	__thiscall	void	2	CHeroExperienceDef *,CDefClassBase const *	VC7.1 undname: public: virtual void __thiscall CHeroExperienceDef::Copy(class CDefClassBase const *)
004fb290	CWorldMap::DrawFindLastUnblockedGroundPositionAndReportCollision	CWorldMap	__thiscall	bool	4	CWorldMap *,C3DVector const &,C3DVector const &,C3DVector &	VC7.1 undname: public: virtual bool __thiscall CWorldMap::DrawFindLastUnblockedGroundPositionAndReportCollision(class C3DVector const &,class C3DVector const &,class C3DVector &)const
004fb2a0	CWorldMap::DrawFindLastUnblockedThemePositionAndReportCollision	CWorldMap	__thiscall	bool	4	CWorldMap *,C3DVector const &,C3DVector const &,C3DVector &	VC7.1 undname: public: virtual bool __thiscall CWorldMap::DrawFindLastUnblockedThemePositionAndReportCollision(class C3DVector const &,class C3DVector const &,class C3DVector &)const
004fb2b0	CWorldMap::DrawGetDimensions	CWorldMap	__thiscall	C2DBoxI	1	CWorldMap *	VC7.1 undname: public: virtual class C2DBoxI __thiscall CWorldMap::DrawGetDimensions(void)const
004fb2d0	CWorldMap::DrawGetGranularity	CWorldMap	__thiscall	long	1	CWorldMap *	VC7.1 undname: public: virtual long __thiscall CWorldMap::DrawGetGranularity(void)const
004fb2e0	CWorldMap::IsMapChangeable	CWorldMap	__thiscall	bool	2	CWorldMap *,long	VC7.1 undname: public: virtual bool __thiscall CWorldMap::IsMapChangeable(long)const
004fb2f0	CWorldMap::IsPosChangeable	CWorldMap	__thiscall	bool	2	CWorldMap *,C2DCoordI const &	VC7.1 undname: public: virtual bool __thiscall CWorldMap::IsPosChangeable(class C2DCoordI const &)const
004fb4b0	CWorldMap::DrawGetNoMaps	CWorldMap	__thiscall	long	1	CWorldMap *	VC7.1 undname: public: virtual long __thiscall CWorldMap::DrawGetNoMaps(void)const
004fc050	CWorldMap::IsMapLoaded	CWorldMap	__thiscall	bool	2	CWorldMap *,long	VC7.1 undname: public: virtual bool __thiscall CWorldMap::IsMapLoaded(long)const
004fc080	CWorldMap::GetMapNumberAt	CWorldMap	__thiscall	long	2	CWorldMap *,C2DCoordI const &	VC7.1 undname: public: virtual long __thiscall CWorldMap::GetMapNumberAt(class C2DCoordI const &)const
004fc690	CWorldMap::GetMapPos	CWorldMap	__thiscall	C2DCoordI	2	CWorldMap *,long	VC7.1 undname: public: virtual class C2DCoordI __thiscall CWorldMap::GetMapPos(long)const
004fc6b0	CWorldMap::DrawIsPosInMap	CWorldMap	__thiscall	bool	2	CWorldMap *,C3DVector const &	VC7.1 undname: public: virtual bool __thiscall CWorldMap::DrawIsPosInMap(class C3DVector const &)const
004fc7c0	CWorldMap::DrawGetMapInfo	CWorldMap	__thiscall	CDrawMapInfo	2	CWorldMap *,long	VC7.1 undname: public: virtual class CDrawMapInfo __thiscall CWorldMap::DrawGetMapInfo(long)const
004fc930	CWorldMap::LoadScriptBrushesFromFile	CWorldMap	__thiscall	void	3	CWorldMap *,long,CCountedPointer<CAFile>	VC7.1 undname: protected: virtual void __thiscall CWorldMap::LoadScriptBrushesFromFile(long,class CCountedPointer<class CAFile>)
004fda60	CWorldMap::SaveToFile	CWorldMap	__thiscall	void	2	CWorldMap *,CAFile &	VC7.1 undname: public: virtual void __thiscall CWorldMap::SaveToFile(class CAFile &)
004ff310	CWorldMap::GetAllLoadedMapsInArea	CWorldMap	__thiscall	void	3	CWorldMap *,C2DBoxI const &,std::vector<ulong,std::allocator<ulong> > &	VC7.1 undname: public: virtual void __thiscall CWorldMap::GetAllLoadedMapsInArea(class C2DBoxI const &,class std::vector<unsigned long,class std::allocator<unsigned long> > &)const
004ff490	CWorldMap::GetLoadableSections	CWorldMap	__thiscall	std::set<CCharString,std::less<CCharString>,std::allocator<CCharString> >	1	CWorldMap *	VC7.1 undname: public: virtual class std::set<class CCharString,struct std::less<class CCharString>,class std::allocator<class CCharString> > __thiscall CWorldMap::GetLoadableSections(void)const
004ff8b0	CWorldMap::RemoveLevel	CWorldMap	__thiscall	void	2	CWorldMap *,long	VC7.1 undname: public: virtual void __thiscall CWorldMap::RemoveLevel(long)
004ff920	CWorldMap::Update	CWorldMap	__thiscall	void	1	CWorldMap *	VC7.1 undname: public: virtual void __thiscall CWorldMap::Update(void)
