class	offset	donor_type	donor_name	donor_size	retail_type	retail_name	retail_size	verdict	evidence
CEngineInternalPrimitiveParticleGroup	0x5c	CArray<CEngineInternalPrimitiveParticleGroup::CPrimitiveIterator>	PrimitiveIDToIterator	16	C3DVector	m_position	4	CONTAINED	CEngineInternalPrimitiveParticleGroup_GetWorldPosition_00bbbe40.cpp
CEngineInternalPrimitiveParticleGroup	0x5c	CArray<CEngineInternalPrimitiveParticleGroup::CPrimitiveIterator>	PrimitiveIDToIterator	16	P_00bbbe10	v	4	CONTAINED	CEngineInternalPrimitiveParticleGroup_GetBoundingSphereWorldSpace_00bbbe10.cpp
CEngineInternalPrimitiveParticleLine	0x0	void*	__vftable	4	char	a	12	CONFLICT	CEngineInternalPrimitiveParticleLine_Update_00bc3d00.cpp
CEngineInternalPrimitiveParticleLine	0x10	unsigned char	_pad_0x10	4	char	b	56	CONFLICT	CEngineInternalPrimitiveParticleLine_Update_00bc3d00.cpp
CEngineInternalPrimitiveParticleLine	0x48	float	Start_X	4	V	v48	4	CONFLICT	CEngineInternalPrimitiveParticleLine_Update_00bc3d00.cpp
CEngineInternalPrimitiveParticleLine	0x4c	float	Start_Y	4	V	v54	4	CONFLICT	CEngineInternalPrimitiveParticleLine_Update_00bc3d00.cpp
CEngineInternalPrimitiveParticleLine	0xc	unsigned char	_pad_0x0c	4	unsigned long	fc	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleLine_Update_00bc3d00.cpp
CEngineInternalPrimitiveParticleLineGroup	0x0	void*	__vftable	4	char	a	12	CONFLICT	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0x10	unsigned char	_pad_0x10	4	char	b	156	CONFLICT	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0xac	unsigned char	_pad_0xac	4	unsigned long	fac	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0xb0	unsigned char	_pad_0xb0	4	unsigned short	fb0	2	RETAIL_ONLY	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0xb2	unsigned char	_pad_0xb0	4	char	c	2	RETAIL_ONLY	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0xb4	unsigned char	_pad_0xb4	4	unsigned long	fb4	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0xb8	unsigned char	_pad_0xb8	4	unsigned long	fb8	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleLineGroup	0xc	unsigned char	_pad_0x0c	4	unsigned long	fc	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleLineGroup_Update_00bc3db0.cpp
CEngineInternalPrimitiveParticleMesh	0x7c	CEngineLocalLightArray*	RenderInfo_Lights	4	Sub_00bc3af0*	sub	4	AGREE	CEngineInternalPrimitiveParticleMesh_PeekRenderInfoMeshBase_00bc3af0.cpp
CEngineInternalPrimitiveParticleSprite	0x0	void*	__vftable	4	char	a	12	CONFLICT	CEngineInternalPrimitiveParticleSprite_Update_00bbf2b0.cpp
CEngineInternalPrimitiveParticleSprite	0x10	unsigned char	_pad_0x10	4	char	b	56	CONFLICT	CEngineInternalPrimitiveParticleSprite_Update_00bbf2b0.cpp
CEngineInternalPrimitiveParticleSprite	0x48	float	WorldPos_X	4	V	v48	4	CONFLICT	CEngineInternalPrimitiveParticleSprite_Update_00bbf2b0.cpp
CEngineInternalPrimitiveParticleSprite	0x48	float	WorldPos_X	4	Vec3	pos	4	CONFLICT	CEngineInternalPrimitiveParticleSprite_GetWorldPosition_00bbf300.cpp
CEngineInternalPrimitiveParticleSprite	0xc	unsigned char	_pad_0x0c	4	unsigned long	fc	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleSprite_Update_00bbf2b0.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0x0	void*	__vftable	4	char	a	12	CONFLICT	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0x10	unsigned char	_pad_0x10	4	char	b	156	CONFLICT	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0xac	unsigned char	_pad_0xac	4	unsigned long	fac	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0xb0	unsigned char	_pad_0xb0	4	unsigned short	fb0	2	RETAIL_ONLY	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0xb2	unsigned char	_pad_0xb0	4	char	c	2	RETAIL_ONLY	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0xb4	unsigned char	_pad_0xb4	4	unsigned long	fb4	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0xb8	unsigned char	_pad_0xb8	4	unsigned long	fb8	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveParticleSpriteGroup	0xc	unsigned char	_pad_0x0c	4	unsigned long	fc	4	RETAIL_ONLY	CEngineInternalPrimitiveParticleSpriteGroup_Update_00bbf320.cpp
CEngineInternalPrimitiveRepeatedStaticMesh	0x58	C3DBoundingBox	BoundingBox	24	P_00b98d70	v	4	CONTAINED	CEngineInternalPrimitiveRepeatedStaticMesh_GetBoundingBoxWorldSpace_00b98d70.cpp
CEngineInternalPrimitiveRepeatedZSprite	0x74	C3DBoundingBox	BoundingBox	24	P_00baa430	v	4	CONTAINED	CEngineInternalPrimitiveRepeatedZSprite_GetBoundingBoxWorldSpace_00baa430.cpp
CEngineInternalPrimitiveSprite	0x48	float	WorldPos_X	4	Vec3	pos	4	CONFLICT	CEngineInternalPrimitive2DStaticMesh_GetWorldPosition_00bb16e0.cpp
CEngineInternalPrimitiveStaticMesh	0x58	unsigned char	_pad_0x58	4	int	field58	4	RETAIL_ONLY	CEngineInternalPrimitiveStaticMesh_SetPosition_00b9cfa0.cpp
CEngineInternalPrimitiveStaticMesh	0x58	unsigned char	_pad_0x58	4	long	field58	4	RETAIL_ONLY	previous header
CEngineInternalPrimitiveStaticMesh	0x70	CMatrix3x4	ObjectTransform	48	CMatrix3x4	frame	4	CONTAINED	CEngineInternalPrimitiveStaticMesh_GetTransformFrameStart_00b9d000.cpp
CEngineInternalPrimitiveStaticMesh	0x70	CMatrix3x4	ObjectTransform	48	CMatrix3x4	frameEnd	4	CONTAINED	CEngineInternalPrimitiveStaticMesh_GetTransformFrameEnd_00b9d020.cpp
CEngineInternalPrimitiveStaticMesh	0x70	CMatrix3x4	ObjectTransform	48	CMatrix3x4	transform	4	CONTAINED	CEngineInternalPrimitiveStaticMesh_GetObjectTransform_00b9cfc0.cpp
CEngineInternalPrimitiveStaticMesh	0x70	CMatrix3x4	ObjectTransform	48	CMatrix3x4	transform	4	CONTAINED	CEngineInternalPrimitiveStaticMesh_SetObjectTransformCEngineInternalPrimitiveStatic_00b9cfe0.cpp
CEngineInternalPrimitiveStaticMesh	0x70	CMatrix3x4	ObjectTransform	48	char	sub	1	CONTAINED	CEngineInternalPrimitiveStaticMesh_SetPosition_00b9cfa0.cpp
CEngineInternalPrimitiveStaticMesh	0xa0	CEngineRenderInfoStaticMesh	RenderInfo	12	Sub_00ba80e0*	sub	4	CONTAINED	CEngineInternalPrimitiveStaticMesh_PeekRenderInfoMeshBase_00ba80e0.cpp
CEngineInternalPrimitiveStaticMeshFromFile	0xc	unsigned char	_base_0x04	168	long	fc	4	RETAIL_ONLY	previous header
CEngineInternalPrimitiveText	0x0	void*	__vftable	4	char	a	12	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0x10	unsigned char	_pad_0x10	4	char	b	56	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0x48	float	Pos_X	4	V	v48	4	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0x4c	float	Pos_Y	4	unsigned char	f5c	1	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0x4d	float	Pos_Y	4	char	c	3	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0x50	float	Pos_Z	4	Sub	sub60	4	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0x54	float	Scale	4	int	f64	4	CONFLICT	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveText	0xc	unsigned char	_pad_0x0c	4	unsigned long	fc	4	RETAIL_ONLY	CEngineInternalPrimitiveText_Update_00bc6810.cpp
CEngineInternalPrimitiveWeatherMask	0x0	void*	__vftable	4	char	a	12	CONFLICT	CEngineInternalPrimitiveWeatherMask_Update_00bb6980.cpp
CEngineInternalPrimitiveWeatherMask	0x10	unsigned char	_pad_0x10	4	char	b	56	CONFLICT	CEngineInternalPrimitiveWeatherMask_Update_00bb6980.cpp
CEngineInternalPrimitiveWeatherMask	0x48	C3DBoundingSphere	BSphere	16	V4	blk48	4	CONTAINED	CEngineInternalPrimitiveWeatherMask_Update_00bb6980.cpp
CEngineInternalPrimitiveWeatherMask	0x4c	C3DBoundingSphere	BSphere	16	V6	blk58	4	CONTAINED	CEngineInternalPrimitiveWeatherMask_Update_00bb6980.cpp
CEngineInternalPrimitiveWeatherMask	0x50	C3DBoundingSphere	BSphere	16	V12	blk70	4	CONTAINED	CEngineInternalPrimitiveWeatherMask_Update_00bb6980.cpp
CEngineInternalPrimitiveWeatherMask	0xc	unsigned char	_pad_0x0c	4	unsigned long	fc	4	RETAIL_ONLY	CEngineInternalPrimitiveWeatherMask_Update_00bb6980.cpp
CEngineLandscapeMap	0x4	CLandscapeBackgroundTreeNode*	PatchTree	4	CBackgroundTesselator*	m_tess	4	AGREE	CEngineLandscapeMap_UpdateBackgroundTesselation_00bdc020.cpp
CEngineLandscapeMap	0x4	CLandscapeBackgroundTreeNode*	PatchTree	4	CLandscapeBackgroundMap*	m_pBackgroundMap	4	AGREE	CEngineLandscapeMap_IsBackgroundAtFullDetailInArea_00bdc150.cpp
CEngineLandscapeMap	0x5c	long	CreationFlags	4	char	m_updating	1	CONFLICT	CEngineLandscapeMap_UpdateBackgroundTesselation_00bdc020.cpp
CEngineLandscapeMap	0x5c	long	CreationFlags	4	unsigned char	f	1	CONFLICT	CEngineLandscapeMap_CanRelocateData_00bdc140.cpp
CEngineLandscapeMap	0x8	CEngineLandscapePatch*	Patches	4	char	m_fill	84	CONFLICT	CEngineLandscapeMap_UpdateBackgroundTesselation_00bdc020.cpp
CEngineLandscapeMemoryManager	0x0	void*	__vftable	4	int	x	4	AGREE_KIND_SOFT	CEngineLandscapeMemoryManager_CanRelocateData_00bd9b80.cpp
CEngineLandscapeMemoryManager	0x34	list<CVertexBufferWin32_*,std::allocator<CVertexBufferWin32_*>_>[3]	VertexBufferDisposalList	36	int	frame	4	CONTAINED	CEngineLandscapeMemoryManager_FrameStart_00bd9ac0.cpp
CEngineLandscapeMemoryManager	0x39	list<CVertexBufferWin32_*,std::allocator<CVertexBufferWin32_*>_>[3]	VertexBufferDisposalList	36	bool	m_poolEnabled	1	CONTAINED	CEngineLandscapeMemoryManager_EnablePoolAllocation_00bda070.cpp
CEngineLandscapeMemoryManager	0x40	list<CVertexBufferWin32_*,std::allocator<CVertexBufferWin32_*>_>[3]	VertexBufferDisposalList	36	unsigned char	flag	1	CONTAINED	CEngineLandscapeMemoryManager_FrameStart_00bd9ac0.cpp
CEngineLandscapePatch	0x0	void*	__vftable	4	char	a	4	AGREE_KIND_SOFT	Initialise_Initialise_00bf3700.cpp
CEngineLandscapePatch	0x4	CEngineLandscapeMap*	Map	4	int	f4	4	AGREE_KIND_SOFT	Initialise_Initialise_00bf3700.cpp
CEngineLandscapePatch	0x8	CLandscapeLayerMesh*	LayerMeshList	4	char	b	48	CONFLICT	Initialise_Initialise_00bf3700.cpp
CEngineLocalDetailGenerator	0x3c	CArray<NLocalDetailCache::CCacheGroup>	CacheFadeGroups	16	FadeEntry	entries	256	CONFLICT	CEngineLocalDetailGenerator_ModifyFadeDistanceForVideoOptions_00b597e0.cpp
CEngineLocalDetailGeneratorDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CEngineLocalDetailLayerDef	0x3c	unsigned char	_pad_0x3c	4	SubA	m3c	4	RETAIL_ONLY	CEngineLocalDetailLayerDef_TransferCEngineLocalDetailLayerDefUAEXAAVCPersis_00477cb1.cpp
CEngineLocalDetailLayerDef	0x40	vector<float,std::allocator<float>_>	SpacingFromLayer	16	SubB	m48	4	CONTAINED	CEngineLocalDetailLayerDef_TransferCEngineLocalDetailLayerDefUAEXAAVCPersis_00477cb1.cpp
CEngineLocalDetailLayerDef	size			96	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
CEngineLocalDetailObjectDef	size			140	sizeof	GetSizeofClass	136	SIZE_CONFLICT	GetSizeofClass
CEnginePrimitiveManager2DSprites	0x8	unsigned char	_pad_0x08	4	unsigned char	active	1	RETAIL_ONLY	CEnginePrimitiveManager2DSprites_Render2DPrimitive_00baced0.cpp
CEnginePrimitiveManager2DSprites	0x8	unsigned char	_pad_0x08	4	unsigned char	active	1	RETAIL_ONLY	previous header
CEnginePrimitiveManagerSprites	0x8	unsigned char	_base_0x04	8	unsigned char	enabled	1	RETAIL_ONLY	previous header
CEngineSceneGridCell	0x0	CEngineSceneGridCell*	Parent	4	CEngineSceneGridCell*	Parent	4	AGREE	CEngineSceneGridCell_InvalidateAll_00b91710.cpp
CEngineSceneGridCell	0x4	CEngineInternalPrimitiveBase*	FirstPrimitive	4	char	m_between04And44	64	CONFLICT	CEngineSceneGridCell_InvalidateAll_00b91710.cpp
CEngineSceneGridCell	0x44	bitfield group: uchar:1	HasOcclusionResults	1	unsigned char	m_validFlags	1	CONTAINED	CEngineSceneGridCell_InvalidateAll_00b91710.cpp
CEngineScreenEffectColourFilter	0x8	unsigned char	_pad_0x08	4	unsigned char	enabled	1	RETAIL_ONLY	previous header
CEngineScreenEffectDisplacementRenderer	0x18	long	DynamicTexturePageHandle	4	unsigned long	f	4	AGREE	CEngineScreenEffectDisplacementRenderer_OnReleaseDefaultPoolResources_00b86970.cpp
CEngineScreenEffectGlowRenderer	0x30	long	DynamicTexturePageHandle	4	unsigned long	f	4	AGREE	CEngineScreenEffectGlowRenderer_OnReleaseDefaultPoolResources_00b5ec60.cpp
CEngineScreenEffectRadialBlurRenderer	0x1c	long	DynamicTexturePageHandle	4	unsigned long	f	4	AGREE	CEngineScreenEffectRadialBlurRenderer_OnReleaseDefaultPoolResources_00b5bd00.cpp
CEngineSubPrimitiveRenderer	0x10	float	MaxSortDistance	4	float	maxSortDistance	4	AGREE	CEngineSubPrimitiveRenderer_SetMaxSortDistance_00b84290.cpp
CEngineSubPrimitiveRenderer	0x14	float	SortDistanceMultiplier	4	float	invMaxSortDistance	4	AGREE	CEngineSubPrimitiveRenderer_SetMaxSortDistance_00b84290.cpp
CEngineThemeDef	size			168	sizeof	GetSizeofClass	164	SIZE_CONFLICT	GetSizeofClass
CEngineThemeGroupDef	0x0	void*	__vftable	4	unsigned char	_retailDefinitionBase	57	CONFLICT	CEngineThemeGroupDef_Copy_004629b9.cpp
CEngineThemeGroupDef	size			62	sizeof	GetSizeofClass	58	SIZE_CONFLICT	GetSizeofClass
CEngineVSConstantLayoutLightsBones	0x0	void*	__vftable	4	int	x	4	AGREE_KIND_SOFT	CEngineVSConstantLayoutLightsBones_PeekName_00bdb2f0.cpp
CEngineVideoOptionsDef	size			124	sizeof	GetSizeofClass	120	SIZE_CONFLICT	GetSizeofClass
CEngineWaterBackgroundSubPatch	0x0	void*	__vftable	4	char	p	4	AGREE_KIND_SOFT	CEngineWaterBackgroundSubPatch_CanRelocateData_00bfd390.cpp
CEngineWaterBackgroundSubPatch	0x4	CEngineLandscapeMap*	Map	4	S*	f4	4	AGREE	CEngineWaterBackgroundSubPatch_CanRelocateData_00bfd390.cpp
CEntitySoundDef	size			92	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
CEnvironment	0x1894	CEnvironmentGameTickState	PrevGameTickState	3248	char	sub	1	CONTAINED	CEnvironment_PeekInterpolatedParams_006b7350.cpp
CEnvironment	0xc10	CEnvironmentGameTickState	GameTickState	3248	float	f	4	CONTAINED	CEnvironment_PeekWindSpeed_006b7320.cpp
CEnvironment	0xc14	CEnvironmentGameTickState	GameTickState	3248	char	sub	1	CONTAINED	CEnvironment_PeekWindDirection_006b7310.cpp
CEnvironment	0xc30	CEnvironmentGameTickState	GameTickState	3248	char	sub	1	CONTAINED	CEnvironment_PeekSunVector_006b7330.cpp
CEnvironment	0xc3c	CEnvironmentGameTickState	GameTickState	3248	char	sub	1	CONTAINED	CEnvironment_PeekMoonVector_006b7340.cpp
CEnvironmentDef	size			312	sizeof	GetSizeofClass	308	SIZE_CONFLICT	GetSizeofClass
CEnvironmentThemeDaySetDef	size			116	sizeof	GetSizeofClass	108	SIZE_CONFLICT	GetSizeofClass
CEnvironmentThemeDef	size			200	sizeof	GetSizeofClass	196	SIZE_CONFLICT	GetSizeofClass
CEnvironmentThemePriorityStackEntry	0x14	CArray<NEnvironmentInternal::CEnvironmentThemePriorityStackEntry::CThemeWeight>	Themes	16	long	ThemeTransitionTargetID	4	CONTAINED	CEnvironmentThemePriorityStackEntry_TransitionToDefaultTheme_00886400.cpp
CEnvironmentThemePriorityStackEntry	0x18	long	ThemeTransitionTargetID	4	float	ThemeTransitionInitialWeight	4	CONFLICT	CEnvironmentThemePriorityStackEntry_TransitionToDefaultTheme_00886400.cpp
CEnvironmentThemePriorityStackEntry	0x1c	float	ThemeTransitionInitialWeight	4	bool	ThemeTransitionActive	1	CONFLICT	CEnvironmentThemePriorityStackEntry_TransitionToDefaultTheme_00886400.cpp
CEnvironmentThemePriorityStackEntry	0x1d	float	ThemeTransitionInitialWeight	4	unsigned char	Alignment	3	CONFLICT	CEnvironmentThemePriorityStackEntry_TransitionToDefaultTheme_00886400.cpp
CEnvironmentThemePriorityStackEntry	0x20	bool	ThemeTransitionActive	1	double	ThemeTransitionStartTime	8	CONFLICT	CEnvironmentThemePriorityStackEntry_TransitionToDefaultTheme_00886400.cpp
CEnvironmentThemePriorityStackEntry	0x28	double	ThemeTransitionStartTime	8	float	ThemeTransitionDuration	4	CONFLICT	CEnvironmentThemePriorityStackEntry_TransitionToDefaultTheme_00886400.cpp
CExperienceDef	size			92	sizeof	GetSizeofClass	80	SIZE_CONFLICT	GetSizeofClass
CExplosionDef	size			116	sizeof	GetSizeofClass	112	SIZE_CONFLICT	GetSizeofClass
CExpressionDef	size			148	sizeof	GetSizeofClass	144	SIZE_CONFLICT	GetSizeofClass
CExpressionSubDef	0x28	long	ExpressionDef	4	int	f28	4	AGREE	CExpressionSubDef_Copy_004e0ca7.cpp
CFactionDef	0x3c	unsigned char	_pad_0x3c	4	SubA	a	4	RETAIL_ONLY	CFactionDef_TransferCFactionDefUAEXAAVCPersistContextZ_004717a1.cpp
CFactionDef	0x40	vector<CCharString,std::allocator<CCharString>_>	EnemyFactions	16	SubB	b	4	CONTAINED	CFactionDef_TransferCFactionDefUAEXAAVCPersistContextZ_004717a1.cpp
CFactionDef	size			96	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
CFadeInFadeOutBase	0x0	bool	Active	1	bool	Active	1	AGREE	CFadeInFadeOutBase_IsOpen_0048da30.cpp
CFadeInFadeOutBase	0xc	bool	Closing	1	bool	Closing	1	AGREE	CFadeInFadeOutBase_IsOpen_0048da30.cpp
CFadeInFadeOutBase	0xd	bool	Opening	1	bool	Opening	1	AGREE	CFadeInFadeOutBase_IsOpen_0048da30.cpp
CFileDataOutputStream	0x4	unsigned char	_pad_0x04	4	long	field4	4	RETAIL_ONLY	previous header
CFireballSpellLevelDef	0x28	long	SpellLevel	4	unsigned long	field28	4	AGREE	CFireballSpellLevelDef_Copy_004e0f34.cpp
CFireheartMinigameDef	0x28	CCharStringData*	MoonFX_PStringData	4	Field	f0	4	AGREE_KIND_SOFT	CFireheartMinigameDef_TransferCFireheartMinigameDefUAEXAAVCPersistCont_004df6f4.cpp
CFireheartMinigameDef	0x2c	CCharStringData*	SunFX_PStringData	4	Field	f1	4	AGREE_KIND_SOFT	CFireheartMinigameDef_TransferCFireheartMinigameDefUAEXAAVCPersistCont_004df6f4.cpp
CFireheartMinigameDef	0x30	unsigned long	QuitText	4	Field	f2	4	AGREE	CFireheartMinigameDef_TransferCFireheartMinigameDefUAEXAAVCPersistCont_004df6f4.cpp
CFireheartMinigameDef	0x34	unsigned long	YesText	4	Field	f3	4	AGREE	CFireheartMinigameDef_TransferCFireheartMinigameDefUAEXAAVCPersistCont_004df6f4.cpp
CFireheartMinigameDef	0x38	unsigned long	NoText	4	Field	f4	4	AGREE	CFireheartMinigameDef_TransferCFireheartMinigameDefUAEXAAVCPersistCont_004df6f4.cpp
CFishingDef	size			128	sizeof	GetSizeofClass	124	SIZE_CONFLICT	GetSizeofClass
CFishingRodDef	0x28	float	StrainReductionPerSecond	4	Field	f0	4	CONFLICT	CFishingRodDef_TransferCFishingRodDefUAEXAAVCPersistContextZ_004df107.cpp
CFishingRodDef	0x2c	float	DistanceDecreasePerPress	4	Field	f1	4	CONFLICT	CFishingRodDef_TransferCFishingRodDefUAEXAAVCPersistContextZ_004df107.cpp
CFishingRodDef	0x30	float	PullingDistanceDecreasePerPress	4	Field	f2	4	CONFLICT	CFishingRodDef_TransferCFishingRodDefUAEXAAVCPersistContextZ_004df107.cpp
CFishingRodDef	0x34	float	MaxStrain	4	Field	f3	4	CONFLICT	CFishingRodDef_TransferCFishingRodDefUAEXAAVCPersistContextZ_004df107.cpp
CFishingRodDef	0x38	float	MaxLengthMetres	4	Field	f4	4	CONFLICT	CFishingRodDef_TransferCFishingRodDefUAEXAAVCPersistContextZ_004df107.cpp
CFlammableDef	0x28	long	FireResistance	4	Field	f0	4	AGREE	CFlammableDef_TransferCFlammableDefUAEXAAVCPersistContextZ_004e599d.cpp
CFlammableDef	0x2c	float	MaxDamageCaused	4	Field	f1	4	CONFLICT	CFlammableDef_TransferCFlammableDefUAEXAAVCPersistContextZ_004e599d.cpp
CFlammableDef	0x30	float	FireDamagePerCycle	4	Field	f2	4	CONFLICT	CFlammableDef_TransferCFlammableDefUAEXAAVCPersistContextZ_004e599d.cpp
CFlammableDef	0x34	float	FireDamagePeriod	4	Field	f3	4	CONFLICT	CFlammableDef_TransferCFlammableDefUAEXAAVCPersistContextZ_004e599d.cpp
CFlammableDef	0x38	CFireEffectCreationSet	EffectCreationSet	24	Field	f4	4	CONTAINED	CFlammableDef_TransferCFlammableDefUAEXAAVCPersistContextZ_004e599d.cpp
CFlammableDef	size			80	sizeof	GetSizeofClass	76	SIZE_CONFLICT	GetSizeofClass
CFontBankStateBlock	0x0	void*	__vftable	4	char	a	4	AGREE_KIND_SOFT	CFontBankStateBlock_Set_00a632f0.cpp
CFontBankStateBlock	0x0	void*	__vftable	4	int	f0	4	AGREE_KIND_SOFT	CFontBankStateBlock_GetDefault_00a632d0.cpp
CFontBankStateBlock	0x4	CStateBlock	State	12	int	f4	4	CONTAINED	CFontBankStateBlock_GetDefault_00a632d0.cpp
CFontBankStateBlock	0x4	CStateBlock	State	12	unsigned char	fc	1	CONTAINED	CFontBankStateBlock_Set_00a632f0.cpp
CFontBankStateBlock	0x8	CStateBlock	State	12	int	f8	4	CONTAINED	CFontBankStateBlock_GetDefault_00a632d0.cpp
CFontBankStateBlock	0xc	CStateBlock	State	12	char	fc	1	CONTAINED	CFontBankStateBlock_GetDefault_00a632d0.cpp
CFontDataBank	0x0	void*	__vftable	4	int	x	4	AGREE_KIND_SOFT	CFontDataBank_CloseCFontDataBankUAEXXZ_00a635c0.cpp
CFontDataBankEntry	0x4	CFontBank*	Font_Data	4	int	ptr	4	AGREE_KIND_SOFT	CFontDataBankEntry_IsLoaded_00a63550.cpp
CFrontEndDef	size			92	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
CGameCameraManager	0x100	vector<CGameCameraManager::CQuake,std::allocator<CGameCameraManager::CQuake>_>	EarthQuakes	16	Sub100	sub100	4	CONTAINED	CGameCameraManager_SetAutomaticCameraControl_00699090.cpp
CGameCameraManager	0x104	vector<CGameCameraManager::CQuake,std::allocator<CGameCameraManager::CQuake>_>	EarthQuakes	16	char	flag12c	1	CONTAINED	CGameCameraManager_SetAutomaticCameraControl_00699090.cpp
CGameCameraManager	0x105	vector<CGameCameraManager::CQuake,std::allocator<CGameCameraManager::CQuake>_>	EarthQuakes	16	char	flag12d	1	CONTAINED	CGameCameraManager_SetAutomaticCameraControl_00699090.cpp
CGameCameraManager	0x10c	float	MaxWorldHeight	4	int	h134	4	CONFLICT	CGameCameraManager_SetAutomaticCameraControl_00699090.cpp
CGameCameraManager	0xb1	list<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	AvailableCamPoints	12	unsigned char	changeInControlDirection	1	CONTAINED	CGameCameraManager_SetChangeInControlDirectionCGameCame_00697750.cpp
CGameCameraManager	0xb8	list<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	AvailableCamPoints	12	float	m_controlAngleXY	4	CONTAINED	CGameCameraManager_GetControlAngleXYCGameCameraManagerU_00697700.cpp
CGameCameraManager	0xd4	float	RightStickLookAroundAngles_Y	4	Sub*	obj_d4	4	CONFLICT	CGameCameraManager_IsUsingScriptedCameraMode_00697ae0.cpp
CGameCameraManager	0xdc	float	RightStickTargetLookAroundAngles_Y	4	int	flag_dc	4	CONFLICT	CGameCameraManager_IsUsingScriptedCameraMode_00697ae0.cpp
CGameEvent	0x0	long	Type	4	void*	p	4	AGREE_KIND_SOFT	CGameEvent_CGameEvent_004159b0.cpp
